transcript_id,SRR066643,SRR066644,SRR066645,SRR066646,SRR066647,SRR066648
Cre01.g009950_4532.1.v6.1,110,131,108,124,154,93
Cre01.g010000_4532.1.v6.1,263,263,279,318,321,288
Cre01.g010400_4532.1.v6.1,950,1166,350,411,420,246
Cre01.g010450_4532.1.v6.1,154,253,77,51,73,82
Cre01.g010500_4532.1.v6.1,30,33,22,19,20,18
Cre01.g010550_4532.1.v6.1,51,40,42,51,52,49
Cre01.g010800_4532.2.v6.1,0,16,0,17,11,18
Cre01.g010800_4532.1.v6.1,52,51,49,50,65,55
Cre01.g010816_4532.1.v6.1,33,67,23,9,15,16
Cre01.g010650_4532.1.v6.1,77,57,52,49,47,53
Cre01.g010700_4532.1.v6.1,91,64,86,113,140,130
Cre01.g010750_4532.1.v6.1,235,139,116,206,232,166
Cre01.g010750_4532.2.v6.1,9,53,5,9,3,5
Cre01.g011400_4532.3.v6.1,0,0,0,15,28,37
Cre01.g011400_4532.1.v6.1,103,125,51,48,74,0
Cre01.g011400_4532.2.v6.1,10,0,12,0,0,75
Cre01.g011450_4532.1.v6.1,200,325,368,233,305,85
Cre01.g011450_4532.2.v6.1,126,16,21,135,93,295
Cre01.g011600_4532.1.v6.1,80,127,134,298,323,326
Cre01.g011600_4532.2.v6.1,28,15,56,45,31,49
Cre01.g011600_4532.3.v6.1,16,23,32,36,30,36
Cre01.g011600_4532.4.v6.1,19,20,3,20,99,11
Cre01.g011550_4532.1.v6.1,0,0,0,0,0,0
Cre01.g011550_4532.3.v6.1,0,0,0,0,0,0
Cre01.g011500_4532.1.v6.1,266,313,178,196,207,201
Cre01.g011550_4532.2.v6.1,7,5,7,0,4,0
Cre01.g011630_4532.2.v6.1,0,0,0,0,0,0
Cre01.g011630_4532.4.v6.1,0,0,0,0,0,0
Cre01.g011630_4532.1.v6.1,165,231,32,11,14,0
Cre01.g011630_4532.3.v6.1,398,723,0,0,0,0
Cre01.g011850_4532.2.v6.1,0,0,0,0,0,0
Cre01.g011850_4532.3.v6.1,0,0,0,0,0,0
Cre01.g011850_4532.4.v6.1,0,0,0,0,0,0
Cre01.g011850_4532.5.v6.1,0,0,0,0,0,0
Cre01.g011850_4532.6.v6.1,0,0,0,0,0,0
Cre01.g011850_4532.7.v6.1,0,0,0,0,0,0
Cre01.g011850_4532.8.v6.1,0,0,0,0,0,0
Cre01.g011850_4532.1.v6.1,86,54,116,212,197,216
Cre01.g011901_4532.2.v6.1,0,0,0,0,0,0
Cre01.g011901_4532.1.v6.1,13,20,15,52,65,74
Cre01.g800038_4532.1.v6.1,7,8,0,5,7,7
Cre01.g800039_4532.1.v6.1,8,10,6,7,9,12
Cre01.g011660_4532.3.v6.1,0,0,0,0,0,0
Cre01.g011800_4532.3.v6.1,0,0,0,0,0,0
Cre01.g011800_4532.2.v6.1,0,0,0,0,0,0
Cre01.g011660_4532.1.v6.1,94,87,6,16,15,11
Cre01.g011660_4532.2.v6.1,63,69,0,0,0,0
Cre01.g011750_4532.1.v6.1,54,66,75,50,65,88
Cre01.g011800_4532.1.v6.1,19,20,45,12,25,27
Cre01.g012050_4532.1.v6.1,0,47,66,3968,4575,3507
Cre01.g800040_4532.1.v6.1,0,0,0,114,118,99
Cre01.g012050_4532.2.v6.1,0,0,0,1362,1469,2449
Cre01.g012100_4532.2.v6.1,0,0,0,364,419,439
Cre01.g012100_4532.3.v6.1,0,0,0,36,31,36
Cre01.g012100_4532.4.v6.1,0,14,6,223,244,208
Cre01.g012100_4532.1.v6.1,17,0,29,2206,3111,2980
Cre01.g012000_4532.1.v6.1,74,61,72,45,56,67
Cre01.g012126_4532.3.v6.1,0,0,0,982,901,1484
Cre01.g012126_4532.4.v6.1,0,0,12,39,405,152
Cre01.g012126_4532.1.v6.1,17,14,138,1068,1279,1197
Cre01.g012126_4532.2.v6.1,102,139,0,128,510,178
Cre01.g012150_4532.1.v6.1,351,360,259,67,98,123
Cre01.g012200_4532.2.v6.1,0,0,0,155,0,0
Cre01.g012200_4532.4.v6.1,0,0,0,0,0,0
Cre01.g012200_4532.1.v6.1,172,404,470,211,458,129
Cre01.g012200_4532.3.v6.1,191,0,0,37,35,276
Cre01.g800041_4532.1.v6.1,256,264,247,261,254,228
Cre01.g012300_4532.2.v6.1,225,240,277,217,240,202
Cre01.g012300_4532.1.v6.1,37,43,15,15,14,10
Cre01.g012350_4532.1.v6.1,259,435,144,188,320,264
Cre01.g012350_4532.2.v6.1,5,19,29,11,3,9
Cre01.g012400_4532.1.v6.1,73,50,90,145,107,80
Cre01.g012750_4532.3.v6.1,0,0,0,0,0,0
Cre01.g012750_4532.1.v6.1,20,13,34,174,194,226
Cre01.g012750_4532.2.v6.1,22,16,0,0,0,0
Cre01.g012800_4532.1.v6.1,47,60,66,40,45,39
Cre01.g012650_4532.1.v6.1,0,0,0,46,47,60
Cre01.g012650_4532.2.v6.1,0,0,0,0,0,2
Cre01.g012650_4532.3.v6.1,0,0,0,9,10,7
Cre01.g012650_4532.4.v6.1,0,1,0,14,6,5
Cre01.g012550_4532.1.v6.1,8,10,4,4,0,0
Cre01.g012550_4532.2.v6.1,3,3,2,2,5,3
Cre01.g012600_4532.2.v6.1,10,119,11,3,14,106
Cre01.g012600_4532.1.v6.1,96,0,58,69,70,6
Cre01.g012950_4532.1.v6.1,0,0,0,89,124,111
Cre01.g012950_4532.3.v6.1,0,0,0,0,0,0
Cre01.g012950_4532.2.v6.1,4,2,5,10,16,49
Cre01.g012850_4532.1.v6.1,0,0,0,33,41,46
Cre01.g012900_4532.3.v6.1,64,0,0,7,0,65
Cre01.g012900_4532.2.v6.1,28,17,13,22,22,24
Cre01.g012900_4532.1.v6.1,26,83,103,131,116,53
Cre01.g013100_4532.1.v6.1,8,61,0,0,0,0
Cre01.g013000_4532.2.v6.1,0,0,0,0,0,0
Cre01.g013000_4532.1.v6.1,131,143,219,287,307,357
Cre01.g013000_4532.3.v6.1,5,2,5,0,42,0
Cre01.g013050_4532.1.v6.1,213,196,610,516,509,685
Cre01.g012450_4532.1.v6.1,1354,1468,1240,878,1258,1440
Cre01.g012450_4532.2.v6.1,8,6,12,0,0,6
Cre01.g012450_4532.3.v6.1,55,79,52,163,55,58
Cre01.g012450_4532.4.v6.1,60,24,41,43,46,33
Cre01.g012500_4532.2.v6.1,140,63,134,96,112,82
Cre01.g012500_4532.1.v6.1,122,139,111,118,92,72
Cre01.g010864_4532.2.v6.1,0,0,21,0,0,0
Cre01.g010864_4532.3.v6.1,0,0,16,0,0,0
Cre01.g010900_4532.3.v6.1,0,0,0,0,0,0
Cre01.g010900_4532.4.v6.1,0,0,0,157,0,170
Cre01.g010900_4532.5.v6.1,0,0,724,0,0,0
Cre01.g011100_4532.2.v6.1,0,22,0,72,0,23
Cre01.g011100_4532.3.v6.1,0,0,23,0,0,0
Cre01.g011150_4532.1.v6.1,0,2,0,133,140,145
Cre01.g011200_4532.2.v6.1,0,0,19,0,0,0
Cre01.g011200_4532.3.v6.1,0,0,0,0,0,0
Cre01.g010832_4532.1.v6.1,143,157,261,454,392,178
Cre01.g010848_4532.1.v6.1,116,104,104,79,98,111
Cre01.g010864_4532.1.v6.1,54,55,23,32,41,52
Cre01.g010880_4532.1.v6.1,58,94,78,37,51,48
Cre01.g010900_4532.2.v6.1,5389,6702,5792,0,172,0
Cre01.g010900_4532.1.v6.1,3332,4326,3860,82,144,101
Cre01.g010950_4532.1.v6.1,100,85,97,58,73,83
Cre01.g800036_4532.1.v6.1,1,1,0,0,3,0
Cre01.g011000_4532.1.v6.1,7996,9250,12787,9458,11420,12483
Cre01.g800037_4532.1.v6.1,167,159,300,675,718,563
Cre01.g011100_4532.1.v6.1,379,410,386,157,238,235
Cre01.g011200_4532.1.v6.1,69,92,57,88,85,81
Cre01.g011250_4532.1.v6.1,8,18,8,0,0,0
Cre01.g011300_4532.1.v6.1,566,452,448,169,215,219
Cre01.g011350_4532.1.v6.1,24,17,12,28,32,41
Cre01.g011350_4532.2.v6.1,10,19,15,0,13,9
Cre01.g013250_4532.3.v6.1,0,0,0,2,0,0
Cre01.g013250_4532.4.v6.1,0,0,0,0,0,0
Cre01.g013350_4532.2.v6.1,0,0,0,0,0,0
Cre01.g013450_4532.1.v6.1,0,0,0,0,0,0
Cre01.g013450_4532.3.v6.1,0,0,0,1,0,0
Cre01.g013450_4532.4.v6.1,0,0,0,1,0,0
Cre01.g013450_4532.5.v6.1,0,0,0,0,0,0
Cre01.g013450_4532.6.v6.1,0,0,0,0,0,0
Cre01.g013150_4532.1.v6.1,30,24,16,39,42,55
Cre01.g800042_4532.1.v6.1,22,37,24,14,15,15
Cre01.g013200_4532.1.v6.1,27,33,27,13,15,21
Cre01.g013250_4532.1.v6.1,27,60,42,43,0,44
Cre01.g013250_4532.5.v6.1,17,0,0,0,25,0
Cre01.g013250_4532.2.v6.1,32,12,12,22,60,60
Cre01.g013300_4532.1.v6.1,236,217,180,258,224,381
Cre01.g013300_4532.2.v6.1,4,78,34,45,125,40
Cre01.g013350_4532.3.v6.1,1304,782,610,255,277,268
Cre01.g013350_4532.1.v6.1,875,494,384,173,176,162
Cre01.g013400_4532.1.v6.1,62,66,65,57,49,85
Cre01.g013450_4532.2.v6.1,10,13,17,27,21,12
Cre01.g013450_4532.7.v6.1,1,0,1,0,0,0
Cre01.g800043_4532.1.v6.1,0,0,0,0,0,0
Cre01.g013500_4532.1.v6.1,0,0,21,101,5,0
Cre01.g013550_4532.2.v6.1,0,0,0,0,0,0
Cre01.g013650_4532.2.v6.1,0,0,0,0,0,11
Cre01.g013650_4532.3.v6.1,0,0,0,0,0,6
Cre01.g013500_4532.2.v6.1,13,0,0,0,51,58
Cre01.g013550_4532.3.v6.1,23,84,78,0,77,63
Cre01.g013550_4532.1.v6.1,67,0,28,114,70,78
Cre01.g013600_4532.3.v6.1,344,513,256,332,380,296
Cre01.g013600_4532.2.v6.1,176,201,140,127,212,54
Cre01.g013600_4532.1.v6.1,160,166,32,39,41,216
Cre01.g013650_4532.1.v6.1,74,100,86,56,81,66
Cre01.g800046_4532.1.v6.1,379,413,375,312,323,310
Cre01.g800046_4532.2.v6.1,3,5,31,44,49,18
Cre01.g800047_4532.1.v6.1,192,264,269,98,166,134
Cre01.g800047_4532.2.v6.1,70,16,90,38,13,21
Cre01.g013750_4532.2.v6.1,0,0,23,0,0,17
Cre01.g013801_4532.2.v6.1,0,0,0,0,0,16
Cre01.g013850_4532.2.v6.1,0,3,0,0,0,0
Cre01.g013900_4532.3.v6.1,0,0,31,0,0,2
Cre01.g014050_4532.1.v6.1,0,0,117,0,0,149
Cre01.g014050_4532.2.v6.1,0,0,0,0,0,0
Cre01.g014300_4532.3.v6.1,0,0,0,0,0,0
Cre01.g014300_4532.4.v6.1,0,0,0,0,0,0
Cre01.g014300_4532.5.v6.1,0,0,0,0,0,0
Cre01.g014300_4532.7.v6.1,0,0,0,0,0,0
Cre01.g014300_4532.9.v6.1,0,0,0,0,0,0
Cre01.g014300_4532.8.v6.1,0,0,0,0,0,0
Cre01.g014400_4532.2.v6.1,0,0,0,33,30,32
Cre01.g014450_4532.1.v6.1,0,39,81,77,84,80
Cre01.g013700_4532.1.v6.1,1243,2278,1912,144,140,110
Cre01.g013750_4532.1.v6.1,49,76,24,20,29,11
Cre01.g013769_4532.1.v6.1,29,36,12,10,6,15
Cre01.g013800_4532.1.v6.1,35,63,35,38,44,52
Cre01.g013801_4532.1.v6.1,109,113,113,116,125,129
Cre01.g013850_4532.1.v6.1,31,35,37,40,45,40
Cre01.g013900_4532.1.v6.1,79,171,131,113,127,112
Cre01.g013900_4532.2.v6.1,70,0,0,0,0,0
Cre01.g014000_4532.1.v6.1,591,523,436,317,341,332
Cre01.g014050_4532.3.v6.1,258,366,97,225,353,139
Cre01.g014050_4532.4.v6.1,15,21,7,85,8,28
Cre01.g014100_4532.1.v6.1,26,22,10,37,49,53
Cre01.g014150_4532.1.v6.1,48,75,79,75,93,86
Cre01.g014200_4532.1.v6.1,30,25,13,0,4,3
Cre01.g014250_4532.2.v6.1,139,42,0,0,0,0
Cre01.g014250_4532.1.v6.1,244,236,215,16,0,67
Cre01.g014250_4532.3.v6.1,25,22,19,42,59,4
Cre01.g800044_4532.1.v6.1,1,1,2,1,1,2
Cre01.g014300_4532.2.v6.1,3,135,2,0,66,0
Cre01.g014300_4532.6.v6.1,117,4,85,51,0,84
Cre01.g014300_4532.1.v6.1,5,0,5,0,0,4
Cre01.g014350_4532.1.v6.1,280,296,127,130,193,195
Cre01.g014400_4532.1.v6.1,47,61,38,147,150,193
Cre01.g014450_4532.2.v6.1,38,7,5,8,11,18
Cre01.g014450_4532.3.v6.1,13,7,5,6,21,8
Cre01.g014450_4532.4.v6.1,3,6,4,1,15,17
Cre01.g014450_4532.5.v6.1,6,7,4,3,11,13
Cre01.g014450_4532.6.v6.1,3,3,1,45,9,11
Cre01.g014450_4532.7.v6.1,3,2,16,4,8,10
Cre01.g014500_4532.2.v6.1,26,34,19,15,14,19
Cre01.g014500_4532.1.v6.1,72,65,113,133,176,188
Cre01.g800045_4532.1.v6.1,2,3,5,5,4,4
Cre01.g014650_4532.3.v6.1,0,0,0,0,0,0
Cre01.g014751_4532.1.v6.1,0,0,0,0,0,0
Cre01.g014900_4532.4.v6.1,0,0,0,0,0,0
Cre01.g014900_4532.5.v6.1,0,0,0,0,0,0
Cre01.g014950_4532.1.v6.1,0,0,0,0,0,0
Cre01.g015050_4532.2.v6.1,0,28,0,41,51,0
Cre01.g015103_4532.2.v6.1,0,0,0,0,41,0
Cre01.g015150_4532.3.v6.1,0,0,0,15,24,10
Cre01.g015150_4532.1.v6.1,0,0,0,0,43,3
Cre01.g014650_4532.1.v6.1,98,161,127,56,75,97
Cre01.g014650_4532.2.v6.1,6,8,0,23,16,12
Cre01.g014650_4532.4.v6.1,29,12,0,20,25,7
Cre01.g014700_4532.1.v6.1,139,134,210,166,169,167
Cre01.g014800_4532.1.v6.1,103,102,141,83,87,118
Cre01.g014850_4532.1.v6.1,81,100,41,58,81,73
Cre01.g014850_4532.2.v6.1,17,0,0,8,0,0
Cre01.g014900_4532.2.v6.1,78,0,81,0,175,135
Cre01.g014900_4532.1.v6.1,5,0,0,0,0,0
Cre01.g014900_4532.3.v6.1,30,109,74,226,79,63
Cre01.g014950_4532.2.v6.1,113,90,176,201,216,217
Cre01.g015000_4532.1.v6.1,617,654,324,685,811,1055
Cre01.g015050_4532.1.v6.1,162,146,147,83,108,156
Cre01.g015103_4532.1.v6.1,307,339,300,316,331,373
Cre01.g015100_4532.1.v6.1,1,4,3,12,4,15
Cre01.g015150_4532.2.v6.1,33,37,35,82,54,131
Cre01.g016100_4532.1.v6.1,0,0,0,0,0,0
Cre01.g016250_4532.1.v6.1,0,0,8,22,23,23
Cre01.g016150_4532.1.v6.1,229,220,211,153,236,212
Cre01.g016200_4532.1.v6.1,38,16,56,116,148,139
Cre01.g016200_4532.2.v6.1,4,5,3,4,0,7
Cre01.g016350_4532.1.v6.1,99,123,137,135,169,177
Cre01.g016300_4532.1.v6.1,1127,1041,925,1033,1121,846
Cre01.g016600_4532.1.v6.1,5,4,6,354,311,243
Cre01.g016750_4532.1.v6.1,17,6,9,355,307,215
Cre01.g016700_4532.3.v6.1,0,0,0,0,0,0
Cre01.g016700_4532.1.v6.1,0,0,0,14,16,0
Cre01.g800053_4532.1.v6.1,1,1,1,1,2,1
Cre01.g016700_4532.2.v6.1,21,53,15,14,3,14
Cre01.g016800_4532.2.v6.1,214,234,210,803,0,722
Cre01.g016800_4532.1.v6.1,42,24,0,0,843,183
Cre01.g016850_4532.1.v6.1,72,73,45,270,325,294
Cre01.g016900_4532.1.v6.1,240,212,307,9,13,15
Cre01.g016950_4532.1.v6.1,87,100,86,82,85,87
Cre01.g800054_4532.1.v6.1,10,15,10,13,13,12
Cre01.g017050_4532.1.v6.1,114,154,112,71,88,66
Cre01.g017050_4532.2.v6.1,35,23,15,0,13,0
Cre01.g017100_4532.1.v6.1,88,115,81,65,60,66
Cre01.g016542_4532.1.v6.1,0,0,0,0,0,0
Cre01.g016400_4532.1.v6.1,319,777,670,28,22,36
Cre01.g016400_4532.2.v6.1,129,9,61,17,27,7
Cre01.g016450_4532.2.v6.1,28,31,18,19,25,28
Cre01.g016450_4532.1.v6.1,14,13,0,12,7,13
Cre01.g016500_4532.1.v6.1,821,908,758,811,969,1032
Cre01.g016514_4532.1.v6.1,1055,1117,776,758,949,1153
Cre01.g016528_4532.1.v6.1,264,327,222,169,197,178
Cre01.g016556_4532.1.v6.1,250,277,200,129,164,136
Cre01.g016556_4532.2.v6.1,7,7,7,6,8,3
Cre01.g016570_4532.1.v6.1,198,186,168,148,203,177
Cre01.g017650_4532.2.v6.1,0,0,0,0,0,0
Cre01.g017650_4532.1.v6.1,219,257,397,45,59,48
Cre01.g017550_4532.1.v6.1,18,9,23,5,6,6
Cre01.g017550_4532.2.v6.1,8,18,5,1,8,6
Cre01.g017600_4532.1.v6.1,507,377,332,289,236,357
Cre01.g017600_4532.2.v6.1,20,55,0,0,49,24
Cre01.g800055_4532.1.v6.1,3,3,5,3,3,4
Cre01.g017400_4532.2.v6.1,0,0,0,0,0,0
Cre01.g017450_4532.2.v6.1,0,95,0,0,0,0
Cre01.g017150_4532.1.v6.1,22,37,33,19,25,37
Cre01.g017200_4532.1.v6.1,81,85,67,66,83,94
Cre01.g017200_4532.2.v6.1,11,0,0,0,0,6
Cre01.g017250_4532.1.v6.1,37,63,30,35,37,29
Cre01.g017300_4532.1.v6.1,78,114,76,46,53,41
Cre01.g017300_4532.2.v6.1,379,472,360,168,210,194
Cre01.g017300_4532.3.v6.1,1795,2362,1952,858,1014,1107
Cre01.g017350_4532.1.v6.1,31,51,26,14,12,19
Cre01.g017400_4532.1.v6.1,110,110,103,54,66,52
Cre01.g017450_4532.1.v6.1,47,2,16,0,0,0
Cre01.g017500_4532.1.v6.1,145,185,201,176,209,106
Cre01.g017500_4532.2.v6.1,29,16,31,16,5,61
Cre01.g015200_4532.2.v6.1,0,7,0,0,58,0
Cre01.g015200_4532.3.v6.1,0,0,0,0,0,0
Cre01.g015451_4532.2.v6.1,0,0,0,0,0,24
Cre01.g015750_4532.3.v6.1,0,0,0,5,0,0
Cre01.g015850_4532.2.v6.1,0,10,34,6,12,0
Cre01.g015850_4532.3.v6.1,0,0,0,0,0,0
Cre01.g016001_4532.2.v6.1,0,0,0,0,0,0
Cre01.g016001_4532.3.v6.1,0,6,10,0,7,8
Cre01.g015200_4532.1.v6.1,26,13,33,74,29,112
Cre01.g015250_4532.1.v6.1,173,300,116,86,89,116
Cre01.g015250_4532.2.v6.1,73,75,0,0,0,0
Cre01.g015300_4532.1.v6.1,23,22,31,25,29,37
Cre01.g015350_4532.1.v6.1,6204,3943,2735,980,1265,976
Cre01.g015400_4532.1.v6.1,92,81,192,123,161,168
Cre01.g015451_4532.1.v6.1,141,116,182,237,59,38
Cre01.g015500_4532.1.v6.1,191,156,202,279,305,273
Cre01.g015500_4532.2.v6.1,10,13,8,10,33,5
Cre01.g015550_4532.1.v6.1,89,84,88,69,86,64
Cre01.g015600_4532.1.v6.1,331,747,211,269,287,431
Cre01.g015600_4532.3.v6.1,261,0,4,0,0,0
Cre01.g015600_4532.2.v6.1,31,0,0,1,0,0
Cre01.g015600_4532.4.v6.1,37,125,0,0,51,0
Cre01.g015600_4532.5.v6.1,113,141,0,0,38,0
Cre01.g015600_4532.6.v6.1,37,60,0,0,31,0
Cre01.g800048_4532.1.v6.1,5,13,5,10,13,11
Cre01.g015650_4532.1.v6.1,2,35,7,28,38,22
Cre01.g015650_4532.2.v6.1,25,3,9,2,17,8
Cre01.g015700_4532.1.v6.1,28,41,73,23,37,42
Cre01.g800049_4532.1.v6.1,41,47,43,43,43,38
Cre01.g015750_4532.2.v6.1,0,60,77,7,0,34
Cre01.g015750_4532.1.v6.1,148,89,92,116,131,126
Cre01.g800050_4532.1.v6.1,55,79,46,41,49,52
Cre01.g800051_4532.1.v6.1,27,15,31,50,44,41
Cre01.g015850_4532.1.v6.1,64,81,33,40,15,19
Cre01.g015850_4532.4.v6.1,3,22,23,5,34,47
Cre01.g800052_4532.1.v6.1,10,9,7,2,4,0
Cre01.g015950_4532.1.v6.1,60,83,87,56,87,51
Cre01.g016001_4532.1.v6.1,23,11,18,10,12,11
Cre01.g016050_4532.1.v6.1,3986,4856,2417,2724,3306,3326
Cre01.g018150_4532.1.v6.1,0,0,0,0,0,0
Cre01.g018000_4532.1.v6.1,11,26,15,9,24,18
Cre01.g018050_4532.1.v6.1,185,239,107,87,88,115
Cre01.g018050_4532.2.v6.1,24,21,1,0,16,0
Cre01.g018050_4532.3.v6.1,19,10,0,0,4,0
Cre01.g018075_4532.1.v6.1,30,38,39,50,72,46
Cre01.g018100_4532.1.v6.1,57,61,96,104,94,106
Cre01.g018150_4532.2.v6.1,9,9,35,28,15,45
Cre01.g018150_4532.3.v6.1,20,21,16,11,5,16
Cre01.g018150_4532.4.v6.1,45,50,74,30,60,32
Cre01.g800057_4532.1.v6.1,35,42,64,27,39,45
Cre01.g018200_4532.1.v6.1,371,395,324,279,405,438
Cre01.g018200_4532.4.v6.1,1,7,1,7,9,1
Cre01.g018200_4532.3.v6.1,1,8,1,8,10,1
Cre01.g018200_4532.2.v6.1,25,8,22,10,22,36
Cre01.g800058_4532.1.v6.1,153,149,281,306,376,409
Cre01.g800059_4532.1.v6.1,15,13,22,23,25,39
Cre01.g800056_4532.1.v6.1,882,156,133,434,86,59
Cre01.g017850_4532.1.v6.1,140,106,60,346,406,382
Cre01.g017900_4532.1.v6.1,268,229,183,179,185,181
Cre01.g017900_4532.2.v6.1,90,88,0,0,0,38
Cre01.g017900_4532.3.v6.1,22,23,0,0,0,9
Cre01.g017951_4532.1.v6.1,24,28,27,8,19,17
Cre01.g018600_4532.1.v6.1,124,139,117,174,197,179
Cre01.g018650_4532.1.v6.1,496,495,448,788,903,733
Cre01.g018650_4532.2.v6.1,56,33,95,70,58,70
Cre01.g018650_4532.3.v6.1,50,15,23,22,166,46
Cre01.g018400_4532.3.v6.1,0,29,49,24,63,94
Cre01.g018550_4532.2.v6.1,0,0,0,0,0,0
Cre01.g018350_4532.1.v6.1,81,163,142,189,179,115
Cre01.g018350_4532.2.v6.1,55,0,0,0,43,61
Cre01.g018400_4532.2.v6.1,104,82,91,190,174,131
Cre01.g018400_4532.1.v6.1,52,41,41,12,46,0
Cre01.g018450_4532.1.v6.1,57,79,54,37,48,40
Cre01.g018450_4532.2.v6.1,13,0,35,9,6,27
Cre01.g018500_4532.1.v6.1,41,60,97,47,46,54
Cre01.g018550_4532.1.v6.1,79,96,77,70,72,89
Cre01.g018550_4532.3.v6.1,3,14,10,10,18,9
Cre01.g018550_4532.4.v6.1,6,3,3,3,6,2
Cre01.g019200_4532.2.v6.1,0,0,0,0,0,0
Cre01.g019200_4532.1.v6.1,109,175,67,115,176,111
Cre01.g019051_4532.1.v6.1,0,0,0,9,7,6
Cre01.g800061_4532.2.v6.1,0,0,0,0,0,0
Cre01.g018950_4532.1.v6.1,75,137,58,199,163,255
Cre01.g018950_4532.2.v6.1,110,113,102,148,183,36
Cre01.g018950_4532.3.v6.1,27,61,18,66,177,52
Cre01.g019000_4532.1.v6.1,25,13,23,45,46,34
Cre01.g019000_4532.2.v6.1,2,11,0,10,13,25
Cre01.g800061_4532.1.v6.1,17,13,15,18,26,19
Cre01.g019100_4532.2.v6.1,24,14,11,0,0,10
Cre01.g019100_4532.1.v6.1,2,22,2,3,10,0
Cre01.g019150_4532.1.v6.1,43,65,21,15,14,18
Cre01.g019400_4532.1.v6.1,1,0,0,1,1,1
Cre01.g019450_4532.1.v6.1,10,41,25,23,9,11
Cre01.g019450_4532.2.v6.1,27,12,0,0,20,18
Cre01.g019500_4532.2.v6.1,0,0,0,0,0,28
Cre01.g019500_4532.1.v6.1,106,70,67,85,97,71
Cre01.g019550_4532.1.v6.1,6,3,3,18,15,17
Cre01.g018700_4532.2.v6.1,0,0,0,0,0,0
Cre01.g018750_4532.2.v6.1,0,0,0,0,0,0
Cre01.g018750_4532.3.v6.1,0,0,0,0,0,0
Cre01.g018800_4532.1.v6.1,0,0,282,0,0,0
Cre01.g018800_4532.2.v6.1,0,0,0,0,0,0
Cre01.g018800_4532.3.v6.1,0,0,0,0,0,0
Cre01.g018800_4532.4.v6.1,0,0,0,0,0,0
Cre01.g018800_4532.5.v6.1,0,0,0,0,0,0
Cre01.g018800_4532.6.v6.1,0,0,0,762,1080,0
Cre01.g018900_4532.3.v6.1,0,0,0,83,0,0
Cre01.g018900_4532.2.v6.1,0,0,102,10,35,0
Cre01.g018900_4532.4.v6.1,0,0,43,53,146,0
Cre01.g018700_4532.1.v6.1,26,29,39,17,24,23
Cre01.g018750_4532.1.v6.1,63,70,103,55,72,64
Cre01.g018800_4532.9.v6.1,1477,2196,1702,295,540,812
Cre01.g018800_4532.8.v6.1,544,152,3,13,17,35
Cre01.g018800_4532.7.v6.1,1339,1418,0,282,0,886
Cre01.g018850_4532.1.v6.1,49,35,43,49,46,55
Cre01.g018900_4532.1.v6.1,183,106,0,115,85,237
Cre01.g800060_4532.1.v6.1,3,2,0,1,3,2
Cre01.g019250_4532.1.v6.1,1304,1639,582,405,473,424
Cre01.g800062_4532.2.v6.1,20,15,43,30,40,46
Cre01.g019300_4532.1.v6.1,41,47,74,55,81,71
Cre01.g019300_4532.5.v6.1,4,4,9,3,5,10
Cre01.g800063_4532.1.v6.1,11,5,9,10,12,12
Cre01.g020575_4532.1.v6.1,4,5,2,0,0,2
Cre01.g020701_4532.1.v6.1,13,11,11,9,12,12
Cre01.g020750_4532.1.v6.1,45,45,70,72,49,62
Cre01.g800065_4532.1.v6.1,46,45,44,34,41,34
Cre01.g020650_4532.1.v6.1,93,93,104,79,97,89
Cre01.g020800_4532.1.v6.1,55,80,51,32,66,27
Cre01.g020800_4532.2.v6.1,9,2,60,24,6,23
Cre01.g800066_4532.1.v6.1,8,8,7,7,4,11
Cre01.g021050_4532.1.v6.1,59,51,48,36,31,58
Cre01.g021100_4532.1.v6.1,53,39,41,40,59,57
Cre01.g021150_4532.1.v6.1,74,62,88,65,49,87
Cre01.g021150_4532.2.v6.1,21,49,0,0,0,0
Cre01.g021150_4532.3.v6.1,2,4,0,0,45,0
Cre01.g021200_4532.1.v6.1,11,9,10,11,9,13
Cre01.g021251_4532.1.v6.1,344,408,77,261,312,631
Cre01.g021251_4532.2.v6.1,21,34,104,108,133,32
Cre01.g021251_4532.3.v6.1,9,10,63,28,60,10
Cre01.g020850_4532.1.v6.1,50,57,95,56,69,71
Cre01.g020887_4532.1.v6.1,24,19,37,14,15,28
Cre01.g020918_4532.5.v6.1,64,52,74,154,113,40
Cre01.g020918_4532.2.v6.1,1186,1049,311,387,1181,219
Cre01.g020918_4532.1.v6.1,103,86,683,768,101,1246
Cre01.g020918_4532.3.v6.1,42,12,9,18,52,17
Cre01.g020918_4532.4.v6.1,11,29,10,7,9,9
Cre01.g020950_4532.1.v6.1,249,395,153,121,260,201
Cre01.g021000_4532.1.v6.1,18,16,17,63,10,8
Cre01.g019900_4532.1.v6.1,0,0,14,6,16,22
Cre01.g019950_4532.2.v6.1,0,0,0,0,3,0
Cre01.g800064_4532.1.v6.1,0,0,0,0,0,0
Cre01.g020050_4532.2.v6.1,0,0,0,0,0,0
Cre01.g020050_4532.3.v6.1,0,3,0,0,0,0
Cre01.g019600_4532.1.v6.1,114,109,51,43,51,86
Cre01.g019650_4532.2.v6.1,98,60,72,82,0,0
Cre01.g019650_4532.1.v6.1,54,104,11,24,116,79
Cre01.g019700_4532.1.v6.1,102,127,128,79,89,140
